"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"128","05-07",2.23710344827586,3.39479310344828,2.2821724137931,4.36451724137931,1.09165517241379,0.57948275862069,0.117413793103448,1.14872413793103,10.3021379310345,6.54244827586207,34.5207586206897
"129","05-08",1.91486206896552,2.73748275862069,1.90013793103448,3.70320689655172,0.879137931034483,0.434275862068966,0.0578965517241379,0.891241379310345,8.98186206896552,5.57131034482759,30.7181379310345
"130","05-09",1.63379310344828,2.1951724137931,1.57824137931034,3.15172413793103,0.703965517241379,0.317827586206897,0.0226896551724138,0.690793103448276,7.92251724137931,4.75468965517241,26.985724137931
"131","05-10",1.40151724137931,1.76124137931034,1.32172413793103,2.71079310344828,0.574310344827586,0.239034482758621,0.00689655172413793,0.538068965517241,7.01486206896552,4.09665517241379,23.6766551724138
"132","05-11",1.25786206896552,1.44820689655172,1.14331034482759,2.40948275862069,0.500034482758621,0.193344827586207,0.00155172413793103,0.430413793103448,6.39858620689655,3.61503448275862,20.7291034482759
"133","05-12",1.07213793103448,1.17175862068966,0.971275862068966,2.10848275862069,0.431896551724138,0.155206896551724,6.89655172413793e-05,0.333724137931035,5.694,3.14210344827586,18.1105172413793
"134","05-13",0.894310344827586,0.927758620689655,0.805275862068966,1.79613793103448,0.366206896551724,0.120206896551724,0,0.250344827586207,4.97231034482759,2.6778275862069,15.9571379310345
"135","05-14",0.747620689655172,0.740310344827586,0.672,1.51441379310345,0.311551724137931,0.0945862068965517,0,0.182379310344828,4.3171724137931,2.28158620689655,14.0746896551724
"136","05-15",0.614034482758621,0.590551724137931,0.559965517241379,1.25437931034483,0.258862068965517,0.0703793103448276,0,0.123172413793103,3.6638275862069,1.91579310344828,12.4621724137931
"137","05-16",0.514172413793103,0.474551724137931,0.468413793103448,1.04706896551724,0.215344827586207,0.0501379310344828,0,0.0802413793103448,3.14172413793103,1.61562068965517,10.9128620689655
"138","05-17",0.433310344827586,0.379827586206897,0.388172413793103,0.870241379310345,0.177241379310345,0.0336551724137931,0,0.05,2.686,1.36265517241379,9.6608275862069
"139","05-18",0.357758620689655,0.293655172413793,0.311862068965517,0.715965517241379,0.135827586206897,0.0175172413793103,0,0.0251724137931034,2.27648275862069,1.12606896551724,8.54634482758621
"140","05-19",0.286620689655172,0.218827586206897,0.243344827586207,0.580896551724138,0.0962068965517241,0.00558620689655172,0,0.00917241379310345,1.91875862068966,0.914620689655172,7.44365517241379
"141","05-20",0.227206896551724,0.159724137931034,0.187,0.477172413793103,0.0658620689655172,0.000344827586206897,0,0.00131034482758621,1.64134482758621,0.750793103448276,6.54441379310345
"142","05-21",0.160448275862069,0.104137931034483,0.126724137931034,0.364448275862069,0.0390689655172414,0,0,0,1.32806896551724,0.576275862068966,5.73334482758621
"143","05-22",0.107931034482759,0.0655172413793103,0.0797931034482759,0.273793103448276,0.019448275862069,0,0,0,1.07020689655172,0.437586206896552,4.94734482758621
"144","05-23",0.0648965517241379,0.0330344827586207,0.042551724137931,0.196103448275862,0.005,0,0,0,0.850068965517241,0.317241379310345,4.22710344827586
"145","05-24",0.0397931034482759,0.0139310344827586,0.0225172413793103,0.140965517241379,0.000172413793103448,0,0,0,0.678758620689655,0.224931034482759,3.74486206896552
"146","05-25",0.0217241379310345,0.00296551724137931,0.009,0.0936206896551724,0,0,0,0,0.521413793103448,0.150379310344828,3.28379310344828
"147","05-26",0.00917241379310345,0,0.00158620689655172,0.0593448275862069,0,0,0,0,0.404551724137931,0.100931034482759,2.90586206896552
"148","05-27",0.00124137931034483,0,0,0.0316896551724138,0,0,0,0,0.292344827586207,0.0601034482758621,2.554
